ID;CODCLIENTE;NRO DOCUMENTO;ESTADO
13782;37477;0138943;Cargado
13783;37477;0139234;Cargado
13784;37477;0139283;Cargado
13785;37477;0147029;Cargado
13786;37477;0147377;Cargado
13787;37477;0153116;Cargado
13788;37495;0084111;Cargado
13789;37500;0075771;Cargado
13790;37500;0089538;Cargado
13791;37501;0146792;Cargado
13792;37501;0146949;Cargado
13793;37501;0149575;Cargado
13794;37501;0149652;Cargado
13795;37516;0006959;Cargado
13796;37518;0087963;Cargado
13797;37518;0092650;Cargado
13798;37523;0075796;Cargado
13799;37526;0103686;Cargado
13800;37536;0121726;Cargado
13801;37536;0121792;Cargado
13802;37536;0121985;Cargado
13803;37536;0108015;Cargado
13804;37536;0130822;Cargado
13805;37536;0153432;Cargado
13806;37545;0089167;Cargado
13807;37546;0089171;Cargado
13808;37546;0099100;Cargado
13809;37546;0108726;Cargado
13810;37546;0108918;Cargado
13811;37546;0109124;Cargado
13812;37546;0115796;Cargado
13813;37546;0115945;Cargado
13814;37546;0116125;Cargado
13815;37546;0129787;Cargado
13816;37546;0129939;Cargado
13817;37546;0142982;Cargado
13818;37546;0143114;Cargado
13819;37546;0143317;Cargado
13820;37546;0143449;Cargado
13821;37547;0142438;Cargado
13822;37554;0112134;Cargado
13823;37558;0141085;Cargado
13824;37558;0147488;Cargado
13825;37558;0147878;Cargado
13826;37558;0152763;Cargado
13827;37573;0088880;Cargado
13828;37575;0088881;Cargado
13829;37575;0095303;Cargado
13830;37578;0092980;Cargado
13831;37578;0092681;Cargado
13832;37578;0097348;Cargado
13833;37578;0101182;Cargado
13834;37578;0101355;Cargado
13835;37578;0101478;Cargado
13836;37578;0102321;Cargado
13837;37578;0109956;Cargado
13838;37578;0111846;Cargado
13839;37579;0137400;Cargado
13840;37579;0137479;Cargado
13841;37579;0137739;Cargado
13842;37579;0137850;Cargado
13843;37579;0151548;Cargado
13844;37579;0151633;Cargado
13845;37581;0090723;Cargado
13846;37585;0136376;Cargado
13847;37585;0146122;Cargado
13848;37585;0146694;Cargado
13849;37585;0149860;Cargado
13850;37588;0101662;Cargado
13851;37588;0107654;Cargado
13852;37588;0107863;Cargado
13853;37593;0089796;Cargado
13854;37594;0121942;Cargado
13855;37594;0153427;Cargado
13856;37595;0082713;Cargado
13857;37600;0095628;Cargado
13858;37600;0153480;Cargado
13859;37604;0133107;Cargado
13860;37604;0133842;Cargado
13861;37604;0148814;Cargado
13862;37604;0150493;Cargado
13863;37604;0150677;Cargado
13864;37604;0150819;Cargado
13865;37604;0150872;Cargado
13866;37604;0150955;Cargado
13867;37604;0150986;Cargado
13868;37608;2955084;Cargado
13869;37609;0091758;Cargado
13870;37610;0097047;Cargado
13871;37611;0130153;Cargado
13872;37611;0133377;Cargado
13873;37611;0136206;Cargado
13874;37611;0136377;Cargado
13875;37611;0146123;Cargado
13876;37611;0146695;Cargado
13877;37611;0149861;Cargado
13878;37620;0091076;Cargado
13879;37620;0099280;Cargado
13880;37620;0103353;Cargado
13881;37620;0103629;Cargado
13882;37620;0109419;Cargado
13883;37620;0116250;Cargado
13884;37620;0116488;Cargado
13885;37620;0120866;Cargado
13886;37620;0124163;Cargado
13887;37621;0134907;Cargado
13888;37621;0142609;Cargado
13889;37621;0142610;Cargado
13890;37621;0142653;Cargado
13891;37621;0142738;Cargado
13892;37621;0142778;Cargado
13893;37621;0142819;Cargado
13894;37621;0142875;Cargado
13895;37623;0089320;Cargado
13896;37624;0090945;Cargado
13897;37624;0098009;Cargado
13898;37624;0099277;Cargado
13899;37624;0103352;Cargado
13900;37625;0098010;Cargado
13901;37625;0099267;Cargado
13902;37625;0099268;Cargado
13903;37625;0144176;Cargado
13904;37626;0103817;Cargado
13905;37635;0089349;Cargado
13906;37652;pro arcc;Cargado
13907;37652;0145672;Cargado
13908;37652;0145742;Cargado
13909;37652;0145896;Cargado
13910;37652;0148826;Cargado
13911;37652;0150854;Cargado
13912;37652;0150921;Cargado
13913;37652;0150927;Cargado
13914;37654;0089424;Cargado
13915;37655;0104282;Cargado
13916;37655;0108160;Cargado
13917;37655;0108611;Cargado
13918;37655;0120161;Cargado
13919;37655;0124639;Cargado
13920;37655;0125001;Cargado
13921;37655;0128447;Cargado
13922;37658;0094871;Cargado
13923;37663;0089445;Cargado
13924;37664;0088463;Cargado
13925;37665;0135303;Cargado
13926;37665;0144087;Cargado
13927;37665;0144289;Cargado
13928;37665;0144489;Cargado
13929;37666;0089450;Cargado
13930;37669;0096007;Cargado
13931;37669;0095910;Cargado
13932;37669;0096355;Cargado
13933;37669;0096381;Cargado
13934;37669;0099992;Cargado
13935;37680;0146696;Cargado
13936;37680;37680;Cargado
13937;37680;0149862;Cargado
13938;37683;0128448;Cargado
13939;37687;0148977;Cargado
13940;37693;0112135;Cargado
13941;37693;0130389;Cargado
13942;37693;0130390;Cargado
13943;37694;0133225;Cargado
13944;37694;0136512;Cargado
13945;37694;0136513;Cargado
13946;37694;0136514;Cargado
13947;37694;0136515;Cargado
13948;37694;0136516;Cargado
13949;37694;0136517;Cargado
13950;37694;0136637;Cargado
13951;37694;0136731;Cargado
13952;37694;0136732;Cargado
13953;37694;0124035;Cargado
13954;37694;0136839;Cargado
13955;37694;0136840;Cargado
13956;37694;0136859;Cargado
13957;37694;0146015;Cargado
13958;37694;0146125;Cargado
13959;37694;0146238;Cargado
13960;37694;0146239;Cargado
13961;37694;0146422;Cargado
13962;37694;0146425;Cargado
13963;37694;0146426;Cargado
13964;37694;0146534;Cargado
13965;37694;0146535;Cargado
13966;37694;0146598;Cargado
13967;37694;0146697;Cargado
13968;37694;0146788;Cargado
13969;37694;0146789;Cargado
13970;37694;0146869;Cargado
13971;37694;0146870;Cargado
13972;37694;0146871;Cargado
13973;37694;0146920;Cargado
13974;37694;0149482;Cargado
13975;37694;0149483;Cargado
13976;37694;0149584;Cargado
13977;37694;0149648;Cargado
13978;37694;0149649;Cargado
13979;37694;0149863;Cargado
13980;37694;0150026;Cargado
13981;37694;0150027;Cargado
13982;37694;0150028;Cargado
13983;37694;0150029;Cargado
13984;37694;0150064;Cargado
13985;37694;0150065;Cargado
13986;37694;0150066;Cargado
13987;37696;0135971;Cargado
13988;37696;0136443;Cargado
13989;37699;0089647;Cargado
13990;37699;0099155;Cargado
13991;37699;0108720;Cargado
13992;37699;0108914;Cargado
13993;37699;0115783;Cargado
13994;37701;3393788;Cargado
13995;37701;0122354;Cargado
13996;37701;0134438;Cargado
13997;37701;3576726;Cargado
13998;37708;0108108;Cargado
13999;37711;0127048;Cargado
14000;37711;0141955;Cargado
14001;37711;0141956;Cargado
14002;37711;0141957;Cargado
14003;37711;0142005;Cargado
14004;37711;0142079;Cargado
14005;37711;0142135;Cargado
14006;37711;0142136;Cargado
14007;37711;0142137;Cargado
14008;37711;0142138;Cargado
14009;37711;0142181;Cargado
14010;37711;0142258;Cargado
14011;37711;0142298;Cargado
14012;37711;0142299;Cargado
14013;37711;0142384;Cargado
14014;37711;0142427;Cargado
14015;37714;0094499;Cargado
14016;37718;0095013;Cargado
14017;37720;0134246;Cargado
14018;37720;0138788;Cargado
14019;37720;0140214;Cargado
14020;37720;0140842;Cargado
14021;37720;0145275;Cargado
14022;37720;0148456;Cargado
14023;37720;0148504;Cargado
14024;37720;0148849;Cargado
14025;37720;0150862;Cargado
14026;37720;0150953;Cargado
14027;37722;0096023;Cargado
14028;37722;0100159;Cargado
14029;37729;0113448;Cargado
14030;37729;0129595;Cargado
14031;37729;0137687;Cargado
14032;37729;0137694;Cargado
14033;37729;0137704;Cargado
14034;37729;0137734;Cargado
14035;37729;0137735;Cargado
14036;37729;0137541;Cargado
14037;37729;0151521;Cargado
14038;37729;0151522;Cargado
14039;37729;0151560;Cargado
14040;37729;0151561;Cargado
14041;37730;0108915;Cargado
14042;37732;0109561;Cargado
14043;37732;0135227;Cargado
14044;37732;0144341;Cargado
14045;37732;0144457;Cargado
14046;37734;0098217;Cargado
14047;37734;0139776;Cargado
14048;37735;0089536;Cargado
14049;37739;0147644;Cargado
14050;37739;0152504;Cargado
14051;37760;0139913;Cargado
14052;37760;0139949;Cargado
14053;37760;0148963;Cargado
14054;37760;0148983;Cargado
14055;37760;0148989;Cargado
14056;37760;0148990;Cargado
14057;37760;0149087;Cargado
14058;37760;0149116;Cargado
14059;37760;0149151;Cargado
14060;37760;0149170;Cargado
14061;37760;0149177;Cargado
14062;37762;0130537;Cargado
14063;37762;0146370;Cargado
14064;37762;0146593;Cargado
14065;37762;0146698;Cargado
14066;37762;0149452;Cargado
14067;37762;0149605;Cargado
14068;37762;0149719;Cargado
14069;37762;0149864;Cargado
14070;37772;0141449;Cargado
14071;37772;0147458;Cargado
14072;37772;0152770;Cargado
14073;37775;0146969;Cargado
14074;37776;0141086;Cargado
14075;37776;0141410;Cargado
14076;37776;0138534;Cargado
14077;37776;0147687;Cargado
14078;37776;0147879;Cargado
14079;37776;0147950;Cargado
14080;37776;0152662;Cargado
14081;37776;0152764;Cargado
14082;37781;0139055;Cargado
14083;37781;0147386;Cargado
14084;37781;0152904;Cargado
14085;37781;0152954;Cargado
14086;37781;0152991;Cargado
14087;37781;0153056;Cargado
14088;37781;2020394;Cargado
14089;37784;0099154;Cargado
14090;37784;0108913;Cargado
14091;37787;0103349;Cargado
14092;37787;0103446;Cargado
14093;37787;0103625;Cargado
14094;37787;0109212;Cargado
14095;37787;0109237;Cargado
14096;37787;0109288;Cargado
14097;37787;0116311;Cargado
14098;37787;0116379;Cargado
14099;37787;0120648;Cargado
14100;37787;0120703;Cargado
14101;37787;0120982;Cargado
14102;37787;0124277;Cargado
14103;37787;0124522;Cargado
14104;37787;0143994;Cargado
14105;37787;0144171;Cargado
14106;37791;0116491;Cargado
14107;37791;0120831;Cargado
14108;37791;0124166;Cargado
14109;37791;0135251;Cargado
14110;37791;0135252;Cargado
14111;37791;0135304;Cargado
14112;37791;0135316;Cargado
14113;37791;0144290;Cargado
14114;37791;0144349;Cargado
14115;37791;0144490;Cargado
14116;37791;37791;Cargado
14117;37792;0117562;Cargado
14118;37792;0127996;Cargado
14119;37792;0131483;Cargado
14120;37792;0132830;Cargado
14121;37792;0102408;Cargado
14122;37792;0133910;Cargado
14123;37792;0134521;Cargado
14124;37792;0138182;Cargado
14125;37792;0138669;Cargado
14126;37792;0138908;Cargado
14127;37792;0140545;Cargado
14128;37792;0145323;Cargado
14129;37792;0148678;Cargado
14130;37799;0135103;Cargado
14131;37814;0135836;Cargado
14132;37814;0135902;Cargado
14133;37814;0141152;Cargado
14134;37814;0141326;Cargado
14135;37814;0147459;Cargado
14136;37814;0147518;Cargado
14137;37817;0103348;Cargado
14138;37817;0103624;Cargado
14139;37817;0109422;Cargado
14140;37817;0116252;Cargado
14141;37817;0116492;Cargado
14142;37817;0120832;Cargado
14143;37817;0124167;Cargado
14144;37819;0116604;Cargado
14145;37819;0144387;Cargado
14146;37819;0144434;Cargado
14147;37819;7459348;Cargado
14148;37822;0148872;Cargado
14149;37822;0150530;Cargado
14150;37822;0150543;Cargado
14151;37822;0150560;Cargado
14152;37822;0150564;Cargado
14153;37822;0150690;Cargado
14154;37822;0150691;Cargado
14155;37822;0150930;Cargado
14156;37822;0150960;Cargado
14157;37823;0099395;Cargado
14158;37823;0103623;Cargado
14159;37823;0109423;Cargado
14160;37823;0116253;Cargado
14161;37823;0116493;Cargado
14162;37823;0120833;Cargado
14163;37823;0124168;Cargado
14164;37826;0150609;Cargado
14165;37828;0141747;Cargado
14166;37828;0141902;Cargado
14167;37828;0141924;Cargado
14168;37828;0153381;Cargado
14169;37828;0153466;Cargado
14170;37841;0100080;Cargado
14171;37841;0102025;Cargado
14172;37841;0116931;Cargado
14173;37841;0120620;Cargado
14174;37841;0125004;Cargado
14175;37841;0128450;Cargado
14176;37841;0131885;Cargado
14177;37841;0135615;Cargado
14178;37841;0141087;Cargado
14179;37843;200716;Cargado
14180;37843;0134831;Cargado
14181;37843;37843;Cargado
14182;37843;AN37843;Cargado
14183;37843;0142557;Cargado
14184;37843;0142677;Cargado
14185;37843;0142678;Cargado
14186;37843;0142679;Cargado
14187;37843;0142683;Cargado
14188;37843;0142684;Cargado
14189;37843;0142685;Cargado
14190;37843;0142686;Cargado
14191;37843;0142690;Cargado
14192;37843;0142691;Cargado
14193;37843;0142739;Cargado
14194;37843;0142752;Cargado
14195;37843;0142766;Cargado
14196;37843;0142768;Cargado
14197;37843;0142781;Cargado
14198;37843;0142782;Cargado
14199;37843;0142784;Cargado
14200;37843;0142793;Cargado
14201;37843;0142795;Cargado
14202;37843;0142796;Cargado
14203;37843;0142881;Cargado
14204;37843;0142883;Cargado
14205;37845;0103886;Cargado
14206;37845;0115172;Cargado
14207;37845;0132264;Cargado
14208;37845;0132482;Cargado
14209;37845;0139065;Cargado
14210;37845;0139237;Cargado
14211;37845;0139311;Cargado
14212;37845;0139312;Cargado
14213;37845;0139313;Cargado
14214;37845;0139365;Cargado
14215;37845;0147218;Cargado
14216;37845;0147222;Cargado
14217;37845;0147223;Cargado
14218;37845;0147250;Cargado
14219;37845;0147277;Cargado
14220;37845;0147378;Cargado
14221;37845;0147390;Cargado
14222;37845;0147450;Cargado
14223;37845;0152967;Cargado
14224;37845;0152968;Cargado
14225;37845;0152978;Cargado
14226;37845;0152979;Cargado
14227;37845;0152980;Cargado
14228;37845;0153058;Cargado
14229;37845;0153059;Cargado
14230;37845;139211;Cargado
14231;37845;0153117;Cargado
14232;37846;0103944;Cargado
14233;37848;0103622;Cargado
14234;37848;0109424;Cargado
14235;37848;0116254;Cargado
14236;37848;0116494;Cargado
14237;37848;0120834;Cargado
14238;37848;0124169;Cargado
14239;37849;0103490;Cargado
14240;37849;0116452;Cargado
14241;37851;0126307;Cargado
14242;37856;0103620;Cargado
14243;37856;0109426;Cargado
14244;37856;0109577;Cargado
14245;37856;0116256;Cargado
14246;37856;0116496;Cargado
14247;37856;0120836;Cargado
14248;37856;0124171;Cargado
14249;37856;0135138;Cargado
14250;37856;0135305;Cargado
14251;37856;0144089;Cargado
14252;37856;0144291;Cargado
14253;37856;0144491;Cargado
14254;37859;0116257;Cargado
14255;37860;0010391;Cargado
14256;37860;0010392;Cargado
14257;37860;0144492;Cargado
14258;37864;0102812;Cargado
14259;37871;0140855;Cargado
14260;37871;0145297;Cargado
14261;37871;0145834;Cargado
14262;37871;0148468;Cargado
14263;37871;0148529;Cargado
14264;37871;0148739;Cargado
14265;37871;0150966;Cargado
14266;37878;0113392;Cargado
14267;37878;0113503;Cargado
14268;37878;0117689;Cargado
14269;37878;0117777;Cargado
14270;37878;0117788;Cargado
14271;37878;0117988;Cargado
14272;37878;0118024;Cargado
14273;37878;0118050;Cargado
14274;37878;0118061;Cargado
14275;37878;0118069;Cargado
14276;37878;0129336;Cargado
14277;37878;0129529;Cargado
14278;37878;0129530;Cargado
14279;37878;0136934;Cargado
14280;37878;0137344;Cargado
14281;37878;0137353;Cargado
14282;37878;0137441;Cargado
14283;37878;0137666;Cargado
14284;37878;0137737;Cargado
14285;37878;0137797;Cargado
14286;37878;0151531;Cargado
14287;37878;0151532;Cargado
14288;37878;0151607;Cargado
14289;37883;0099105;Cargado
14290;37893;0103119;Cargado
14291;37897;0099109;Cargado
14292;37899;0109530;Cargado
14293;37901;0135219;Cargado
14294;37901;0135307;Cargado
14295;37901;0135399;Cargado
14296;37901;0143970;Cargado
14297;37901;0143987;Cargado
14298;37901;0144091;Cargado
14299;37901;0144130;Cargado
14300;37901;0144150;Cargado
14301;37901;0144293;Cargado
14302;37901;0144334;Cargado
14303;37901;0144368;Cargado
14304;37901;0144493;Cargado
14305;37901;0144494;Cargado
14306;37907;0145839;Cargado
14307;37908;0146295;Cargado
14308;37908;0146419;Cargado
14309;37908;0146699;Cargado
14310;37908;0149865;Cargado
14311;37911;0103454;Cargado
14312;37911;0116237;Cargado
14313;37914;0141773;Cargado
14314;37914;0141788;Cargado
14315;37914;0141803;Cargado
14316;37914;0141829;Cargado
14317;37914;0141841;Cargado
14318;37914;0141864;Cargado
14319;37914;0141925;Cargado
14320;37914;0153357;Cargado
14321;37914;0153406;Cargado
14322;37914;0153428;Cargado
14323;37914;0153433;Cargado
14324;37914;37914;Cargado
14325;37915;0147379;Cargado
14326;37916;0123007;Cargado
14327;37916;0109904;Cargado
14328;37916;0123007;Cargado
14329;37916;0145194;Cargado
14330;37916;0145610;Cargado
14331;37917;0145338;Cargado
14332;37918;0103694;Cargado
14333;37921;0009308;Cargado
14334;37924;099178;Cargado
14335;37928;0103005;Cargado
14336;37928;0112329;Cargado
14337;37929;0147271;Cargado
14338;37929;0153068;Cargado
14339;37930;116095;Cargado
14340;37933;0103774;Cargado
14341;37944;0141646;Cargado
14342;37953;0133177;Cargado
14343;37953;0133535;Cargado
14344;37953;0136383;Cargado
14345;37953;0136518;Cargado
14346;37953;0136768;Cargado
14347;37953;0146128;Cargado
14348;37953;0146396;Cargado
14349;37953;0146414;Cargado
14350;37953;0146542;Cargado
14351;37953;0146602;Cargado
14352;37953;0146700;Cargado
14353;37953;0146745;Cargado
14354;37953;0146804;Cargado
14355;37953;0149472;Cargado
14356;37953;0149533;Cargado
14357;37953;0149604;Cargado
14358;37953;37953;Cargado
14359;37953;0149742;Cargado
14360;37953;0149866;Cargado
14361;37953;0010880;Cargado
14362;37953;0149957;Cargado
14363;37953;0149970;Cargado
14364;37953;37953_1;Cargado
14365;37953;37953_2;Cargado
14366;37953;37953_3;Cargado
14367;37953;37953_4;Cargado
14368;37959;0146129;Cargado
14369;37959;0146701;Cargado
14370;37959;37959;Cargado
14371;37959;5355;Cargado
14372;37959;0149867;Cargado
14373;37960;0103799;Cargado
14374;37960;0121263;Cargado
14375;37966;0141903;Cargado
14376;37966;0153395;Cargado
14377;37966;0153467;Cargado
14378;37967;0108648;Cargado
14379;37968;0143389;Cargado
14380;37975;1469788;Cargado
14381;37992;0131723;Cargado
14382;37992;0131940;Cargado
14383;37992;0131992;Cargado
14384;38007;0110701;Cargado
14385;38009;0116366;Cargado
14386;38009;0144441;Cargado
14387;38012;0153374;Cargado
14388;38015;0141850;Cargado
14389;38015;0141928;Cargado
14390;38015;0153386;Cargado
14391;38015;0153394;Cargado
14392;38019;0131085;Cargado
14393;38023;0149073;Cargado
14394;38023;0149180;Cargado
14395;38024;0116238;Cargado
14396;38024;0116239;Cargado
14397;38024;0120990;Cargado
14398;38024;0144518;Cargado
14399;38024;0144519;Cargado
14400;38029;0110739;Cargado
14401;38031;0111009;Cargado
14402;38031;9610822;Cargado
14403;38031;9610823;Cargado
14404;38032;0112753;Cargado
14405;38032;0123655;Cargado
14406;38032;0136385;Cargado
14407;38032;0136599;Cargado
14408;38032;0146130;Cargado
14409;38032;0146702;Cargado
14410;38032;0149868;Cargado
14411;38036;0152530;Cargado
14412;38036;0152765;Cargado
14413;38037;0107876;Cargado
14414;38037;0141947;Cargado
14415;38037;0153414;Cargado
14416;38040;0120166;Cargado
14417;38040;0120580;Cargado
14418;38040;0125006;Cargado
14419;38041;0120901;Cargado
14420;38041;0124509;Cargado
14421;38041;0124555;Cargado
14422;38041;0124557;Cargado
14423;38041;0124563;Cargado
14424;38041;38041;Cargado
14425;38041;0144294;Cargado
14426;38041;0144428;Cargado
14427;38041;0144495;Cargado
14428;38041;0144508;Cargado
14429;38053;0137542;Cargado
14430;38053;0137543;Cargado
14431;38053;0137544;Cargado
14432;38053;0137604;Cargado
14433;38053;0137918;Cargado
14434;38053;0137919;Cargado
14435;38053;0137920;Cargado
14436;38053;0151693;Cargado
14437;38053;0151694;Cargado
14438;38053;0151695;Cargado
14439;38053;0151696;Cargado
14440;38054;0108788;Cargado
14441;38056;0143441;Cargado
14442;38062;0143431;Cargado
14443;38063;0127377;Cargado
14444;38063;0127402;Cargado
14445;38063;0125983;Cargado
14446;38063;0131408;Cargado
14447;38068;0108619;Cargado
14448;38068;0125007;Cargado
14449;38068;0128453;Cargado
14450;38068;0131683;Cargado
14451;38068;0010324;Cargado
14452;38068;0131887;Cargado
14453;38068;0135601;Cargado
14454;38068;0152574;Cargado
14455;38068;0152645;Cargado
14456;38068;0152685;Cargado
14457;38068;0152807;Cargado
14458;38071;0146703;Cargado
